area,perimeter,eccentricity,solidity,equivalent_diameter
57.0,29.899494936611667,0.8864513333541519,0.9661016949152542,8.51907589177983
2231.0,179.4386001800126,0.3149829375854439,0.9637149028077754,53.297255316799834
5879.0,297.0782104868019,0.4356777568271522,0.9696519874649513,86.51806333649651
4005.0,239.4507934888324,0.328849772142986,0.9742155193383605,71.40955381924975
1744.0,159.0538238691624,0.4340926850015499,0.9688888888888889,47.12249745098538
1353.0,139.29646455628165,0.33195025623229746,0.9643620812544548,41.50533825939352
1478.0,145.88225099390857,0.2768129552538478,0.9685452162516383,43.380272556988054
948.0,118.91168824543144,0.549087921872793,0.9566094853683148,34.74235294865525
